ticker,price,avg_share_volume20,avg_dollar_volume20,median_dollar_volume20,adr20_pct,tradable,rejection_reason,name,exchange
RMTI,7.96,25415.0,201364.0,185797.0,5.74,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Rockwell Medical, Inc. - Common Stock",NASDAQ
OIO,1.99,108395.0,201268.0,194068.0,10.14,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,OIO Group - Ordinary Shares,NASDAQ
SNAL,2.58,68995.0,200840.0,143580.0,6.49,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Snail, Inc. - Class A Common Stock",NASDAQ
ADSE,11.58,17395.0,200388.0,101775.0,3.89,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,ADS-TEC ENERGY PLC - Ordinary Shares,NASDAQ
BOSC,4.66,43050.0,199941.0,146670.0,3.01,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,B.O.S. Better Online Solutions - Ordinary Shares,NASDAQ
PBFS,18.06,11185.0,199534.0,173793.0,2.55,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Pioneer Bancorp, Inc. - Common Stock",NASDAQ
BNGO,1.22,162290.0,196965.0,206708.0,4.96,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Bionano Genomics, Inc. - Common Stock",NASDAQ
ATCH,0.18,1025105.0,196093.0,172430.0,4.39,False,PRICE|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"AtlasClear Holdings, Inc. Common Stock",NYSE American
FRGT,0.87,130955.0,195987.0,143532.0,11.44,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Freight Technologies, Inc. - Ordinary Shares",NASDAQ
CITR,5.34,32935.0,195775.0,127925.0,7.65,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,CitroTech Inc. Common Stock,NYSE American
BMN,24.6,7680.0,195648.0,116178.0,1.95,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,BlackRock 2037 Municipal Target Term Trust Common Shares of Beneficial Interest,NYSE
DRIO,6.93,27335.0,195497.0,132193.0,8.28,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,DarioHealth Corp. - Common Stock,NASDAQ
SOTK,4.59,39025.0,195206.0,147997.0,5.72,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Sono-Tek Corporation - Common Stock,NASDAQ
JTAI,1.25,129920.0,194659.0,103916.0,7.47,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Jet.AI Inc. - Common Stock,NASDAQ
CLRO,4.99,36185.0,194535.0,139912.0,7.01,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"ClearOne, Inc. - Common Stock",NASDAQ
JWEL,2.24,80995.0,194055.0,153526.0,12.78,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Jowell Global Ltd. - Ordinary Shares,NASDAQ
ECBK,21.21,9270.0,193190.0,161793.0,2.31,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"ECB Bancorp, Inc. - Common Stock",NASDAQ
DWTX,1.94,80310.0,192869.0,163197.0,10.07,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Dogwood Therapeutics, Inc.  - Common Stock",NASDAQ
MGX,1.16,161220.0,191597.0,136974.0,3.72,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Metagenomi Therapeutics, Inc. - Common Stock",NASDAQ
NEUP,3.73,49315.0,191245.0,102979.0,3.37,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Neuphoria Therapeutics Inc. - Common Stock,NASDAQ
PRHI,8.74,25445.0,190623.0,66135.0,13.62,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Presurance Holdings, Inc. - Common Stock",NASDAQ
NYC,6.2,28465.0,190218.0,100207.0,6.02,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,American Strategic Investment Co. Class A Common Stock,NYSE
IOTR,2.37,76910.0,190152.0,18200.0,7.99,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,iOThree Limited - Ordinary Shares,NASDAQ
RCT,0.2,878810.0,187236.0,73209.0,9.34,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,RedCloud Holdings plc - Ordinary Shares,NASDAQ
BIXI,10.1,18540.0,187229.0,1515.0,0.12,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Bitcoin Infrastructure Acquisition Corp Ltd. - Class A Ordinary Shares,NASDAQ
RVSN,3.89,39050.0,186825.0,68918.0,8.65,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Rail Vision Ltd. - Ordinary Shares,NASDAQ
KYNB,7.97,23760.0,186061.0,130568.0,5.27,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Kyntra Bio, Inc. - Common Stock",NASDAQ
CBUS,1.57,111675.0,185114.0,148180.0,5.39,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Cibus, Inc. - Class A Common Stock",NASDAQ
VAI,2.0,104400.0,184417.0,105719.0,12.53,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Valor Energy Incorporated - Common Stock,NASDAQ
DKI,2.66,53300.0,184180.0,108861.0,8.07,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,DarkIris Inc. - Class A Ordinary Shares,NASDAQ
ONMD,0.65,294505.0,184065.0,128012.0,6.25,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,OneMedNet Corp - Class A Common Stock,NASDAQ
POCI,4.36,41880.0,183862.0,174001.0,6.11,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Precision Optics Corporation, Inc. - Common stock",NASDAQ
REBN,0.84,204215.0,182910.0,48990.0,13.01,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Reborn Coffee, Inc. - Common Stock",NASDAQ
OMSE,4.5,39770.0,182873.0,129298.0,4.68,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,OMS Energy Technologies Inc. - Ordinary Shares,NASDAQ
AGIG,1.15,179025.0,182458.0,144193.0,7.3,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Abundia Global Impact Group Inc. Common stock,NYSE American
NSYS,11.19,15505.0,182123.0,127922.0,4.73,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Nortech Systems Incorporated - Common Stock,NASDAQ
BNKK,1.39,153500.0,181933.0,140866.0,9.56,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Bonk, Inc. - Common Stock",NASDAQ
PLYX,2.01,87110.0,181471.0,155930.0,8.03,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Polaryx Therapeutics, Inc. - Common Stock",NASDAQ
CBFV,37.26,4850.0,181440.0,162437.0,0.82,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"CB Financial Services, Inc. - Common Stock",NASDAQ
JVA,3.86,50315.0,181045.0,105099.0,2.55,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Coffee Holding Co., Inc. - Common Stock",NASDAQ
SER,2.22,68845.0,180372.0,100347.0,8.51,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Serina Therapeutics, Inc. Common Stock",NYSE American
BCDA,1.08,168580.0,180309.0,157593.0,6.21,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"BioCardia, Inc. - Common Stock",NASDAQ
CTSO,6.41,431570.0,180097.0,40935.0,11.94,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Cytosorbents Corporation - Common Stock,NASDAQ
TORO,6.68,28635.0,179747.0,120161.0,4.95,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Toro Corp. - Common stock,NASDAQ
NMP,10.36,17315.0,179358.0,0.0,0.02,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,NMP Acquisition Corp. - Class A Ordinary Shares,NASDAQ
SCWO,3.24,61880.0,178011.0,134391.0,7.27,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,374Water Inc. - common stock,NASDAQ
GBLI,29.5,6140.0,176330.0,150875.0,4.0,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Global Indemnity Group, LLC - Class A Common Shares",NASDAQ
OWLS,5.38,32535.0,174962.0,131875.0,4.03,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,OBOOK Holdings Inc. - Class A Common Shares,NASDAQ
AGCC,13.7,12030.0,174402.0,96953.0,3.65,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Agencia Comercial Spirits Ltd - Class A Ordinary Share,NASDAQ
PW,7.17,23290.0,173747.0,28516.0,5.72,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Power REIT (MD) Common Stock,NYSE American
PETS,1.65,96635.0,173286.0,118613.0,3.6,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"PetMed Express, Inc. - Common Stock",NASDAQ
PIM,3.08,54890.0,172574.0,127956.0,1.14,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Franklin Master Intermediate Income Trust Shares of Beneficial Interest,NYSE
BEAT,0.41,370655.0,172476.0,144740.0,6.31,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Heartbeam, Inc. - Common Stock",NASDAQ
NSTS,14.11,12285.0,172397.0,69950.0,0.36,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"NSTS Bancorp, Inc. - Common Stock",NASDAQ
CDLX,4.15,41510.0,170751.0,134328.0,6.57,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Cardlytics, Inc. - Common Stock",NASDAQ
KOYN,10.23,16695.0,170742.0,51121.0,0.06,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,CSLM Digital Asset Acquisition Corp III - Class A Ordinary Shares,NASDAQ
CURX,4.55,34697.0,170478.0,70718.0,12.95,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Curanex Pharmaceuticals Inc - Common Stock,NASDAQ
ACON,2.6,66950.0,170340.0,126105.0,6.72,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Aclarion, Inc. - Common Stock",NASDAQ
DRMA,1.19,116365.0,169051.0,126909.0,8.84,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Dermata Therapeutics, Inc. - Common Stock",NASDAQ
SGA,9.13,18465.0,168947.0,117641.0,3.48,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Saga Communications, Inc. - Class A Common Stock",NASDAQ
RLYB,16.88,10015.0,168798.0,120610.0,2.53,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Rallybio Corporation - Common Stock,NASDAQ
PAII,10.3,16405.0,168740.0,8224.0,0.02,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Pyrophyte Acquisition Corp. II Class A Ordinary Shares,NYSE
VALU,39.29,4495.0,168400.0,83063.0,3.33,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Value Line, Inc. - Common Stock",NASDAQ
SCII,10.12,16620.0,168099.0,0.0,0.0,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,SC II Acquisition Corp. - Class A ordinary share,NASDAQ
HYFM,0.98,160205.0,167205.0,130223.0,13.88,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Hydrofarm Holdings Group, Inc. - Common Stock",NASDAQ
RREV,9.91,16835.0,166900.0,0.0,0.0,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,RRE Ventures Acquisition Corp. - Class A Ordinary Shares,NASDAQ
IMNN,1.47,109335.0,165767.0,61041.0,6.57,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Imunon, Inc. - Common Stock",NASDAQ
SSEA,10.38,15975.0,165114.0,0.0,0.03,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Starry Sea Acquisition Corp - Ordinary Shares,NASDAQ
BRLT,1.42,123325.0,165091.0,128051.0,7.68,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Brilliant Earth Group, Inc. - Class A Common Stock",NASDAQ
PHUN,2.03,79750.0,165008.0,150696.0,2.36,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Phunware, Inc. - Common Stock",NASDAQ
AEC,3.96,37090.0,164286.0,132132.0,5.66,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Anfield Energy Inc. - Common Shares,NASDAQ
KRSP,10.58,15570.0,164219.0,16490.0,0.69,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Rice Acquisition Corporation 3 Class A Ordinary Shares,NYSE
ACCS,5.2,32225.0,163891.0,120322.0,7.07,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,ACCESS Newswire Inc. Common Stock,NYSE American
TDAC,10.86,15025.0,163208.0,117723.0,0.28,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Translational Development Acquisition Corp. - Ordinary Shares,NASDAQ
JAGU,1.56,100635.0,162920.0,139443.0,6.57,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Jaguar Uranium Corp. Class A Common Shares,NYSE American
XBIO,3.9,39580.0,162868.0,105246.0,7.28,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Xenetic Biosciences, Inc. - Common Stock",NASDAQ
IZEA,2.89,53755.0,162310.0,126785.0,3.58,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"IZEA Worldwide, Inc. - Common Stock",NASDAQ
QXL,4.44,34855.0,162131.0,93337.0,6.79,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Quantum X Labs Inc. - Common Stock,NASDAQ
EHLD,15.2,12330.0,162005.0,46315.0,5.54,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Euroholdings Ltd. - Common Stock,NASDAQ
ADGM,0.56,270345.0,161736.0,135506.0,9.07,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Adagio Medical Holdings, Inc - Common Stock",NASDAQ
FGBI,7.95,19035.0,161330.0,142021.0,4.33,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"First Guaranty Bancshares, Inc. - Common Stock",NASDAQ
ORIQ,10.34,15535.0,160927.0,1040.0,0.05,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Origin Investment Corp I - Ordinary Shares,NASDAQ
APT,5.19,30080.0,160228.0,153758.0,3.16,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Alpha Pro Tech, Ltd. Common Stock",NYSE American
MTVA,1.66,95830.0,160214.0,91514.0,6.77,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,MetaVia Inc.  - Common Stock,NASDAQ
IGI,15.67,10005.0,158527.0,138076.0,1.4,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Western Asset Investment Grade Opportunity Trust Inc. Common Stock,NYSE
HFFG,1.66,87170.0,158349.0,137415.0,4.73,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,HF Foods Group Inc. - Common Stock,NASDAQ
GAIA,1.35,104325.0,158190.0,109341.0,7.41,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Gaia, Inc. - Class A Common Stock",NASDAQ
SLBT,2.06,59995.0,157897.0,104322.0,7.95,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,SL Science Holding Limited - Ordinary Shares,NASDAQ
SSII,3.31,45650.0,157468.0,150541.0,5.46,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,SS Innovations International Inc. - Common Stock,NASDAQ
BIYA,2.22,65560.0,157204.0,125647.0,5.21,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Baiya International Group Inc.  - Ordinary Shares,NASDAQ
CYN,0.8,161575.0,157025.0,133155.0,5.46,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Cyngn Inc. - Common stock,NASDAQ
BYAH,2.38,54870.0,156508.0,132996.0,9.1,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Park Ha Biological Technology Co., Ltd. - Class A Ordinary Shares",NASDAQ
GNSS,1.56,98990.0,156178.0,108123.0,6.04,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Genasys Inc. - Common Stock,NASDAQ
AFGE,15.81,9835.0,155990.0,125220.0,0.84,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"American Financial Group, Inc. 4.500% Subordinated Debentures due 2060",NYSE
ICU,3.03,49715.0,155718.0,168432.0,5.63,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,SeaStar Medical Holding Corporation - Common Stock,NASDAQ
PAVS,4.5,28540.0,155661.0,117932.0,7.5,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Paranovus Entertainment Technology Ltd. - Class A Ordinary Shares,NASDAQ
BCSS,10.29,15120.0,155557.0,7215.0,0.23,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Bain Capital GSS Investment Corp. Class A Ordinary Shares,NYSE
SELF,5.11,28655.0,155229.0,146070.0,3.77,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Global Self Storage, Inc. - Common Stock",NASDAQ
VTGN,0.24,625880.0,154789.0,117885.0,6.07,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Vistagen Therapeutics, Inc. - Common Stock",NASDAQ
WLII,10.26,15050.0,154413.0,0.0,0.02,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Willow Lane Acquisition Corp. II - Class A Ordinary Shares,NASDAQ
SRTS,3.15,46760.0,154134.0,91322.0,6.43,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Sensus Healthcare, Inc. - Common Stock",NASDAQ
AXR,22.94,6685.0,153700.0,114560.0,2.37,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,AMREP Corporation Common Stock,NYSE
XPL,0.62,237875.0,153460.0,76916.0,5.81,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Solitario Resources Corp. Common Stock,NYSE American
HBIO,8.03,19880.0,152344.0,100174.0,3.99,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Harvard Bioscience, Inc. - Common Stock",NASDAQ
MYPS,0.49,298020.0,151976.0,157937.0,5.86,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"PLAYSTUDIOS, Inc.  - Class A Common Stock",NASDAQ
ARAY,0.25,547080.0,151777.0,128214.0,8.7,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Accuray Incorporated - Common Stock,NASDAQ
HYNE,16.46,9175.0,151742.0,90883.0,1.14,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"Hoyne Bancorp, Inc. - Common Stock",NASDAQ
BTLN,0.91,158260.0,151435.0,62645.0,10.78,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Brightline Interactive, Inc. - Common Stock",NASDAQ
EVGN,0.48,287045.0,150934.0,71116.0,7.06,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Evogene Ltd. - Ordinary Shares,NASDAQ
PRSO,0.54,251480.0,150934.0,126900.0,5.72,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Peraso Inc. - Common Stock,NASDAQ
TDIC,2.25,57240.0,150197.0,81076.0,6.04,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Dreamland Limited - Class A Ordinary Shares,NASDAQ
WSTN,10.16,14775.0,150107.0,1015.0,0.02,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Westin Acquisition Corp - Class A Ordinary Share,NASDAQ
CRAC,10.2,14720.0,150096.0,0.0,0.01,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,Crown Reserve Acquisition Corp. I - Class A Ordinary Shares,NASDAQ
WIMI,1.03,120255.0,149816.0,116446.0,6.08,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,WiMi Hologram Cloud Inc. - Class B Ordinary Shares,NASDAQ
INUV,0.62,212220.0,149537.0,135524.0,6.82,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Inuvo, Inc.",NYSE American
ATOS,2.51,57805.0,149474.0,133098.0,6.63,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Atossa Therapeutics, Inc. - Common Stock",NASDAQ
NEPH,4.47,34220.0,147870.0,121005.0,8.87,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Nephros, Inc. - Common Stock",NASDAQ
SFBC,48.0,3130.0,147739.0,125340.0,1.06,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME|LOW_DAILY_RANGE,"Sound Financial Bancorp, Inc. - Common Stock",NASDAQ
KAPA,1.76,82182.0,147166.0,88753.0,8.88,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Kairos Pharma, Ltd. Common Stock",NYSE American
SEGG,3.56,52395.0,146960.0,113463.0,11.3,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Sports Entertainment Gaming Global Corporation  - Common Stock,NASDAQ
SACH,0.93,164715.0,145119.0,94462.0,3.22,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Sachem Capital Corp. Common Shares,NYSE American
CDRO,9.32,16025.0,144682.0,127225.0,2.73,False,SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Codere Online Luxembourg, S.A. - Ordinary Shares",NASDAQ
ODYS,3.45,39755.0,144436.0,69171.0,7.11,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,Odysight.ai Inc. - Common Stock,NASDAQ
ENVB,1.42,104330.0,143935.0,74453.0,7.25,False,PRICE|SHARE_VOLUME|AVG_DOLLAR_VOLUME|MEDIAN_DOLLAR_VOLUME,"Enveric Biosciences, Inc.  - Common Stock",NASDAQ
